"doeblin_diebeidenfreundinnenundihrgiftmord" "doeblin_dieermordungeinerbutterblumeundandereerzählungen" "doeblin_dielobensteinerreisennachböhmenzwölfnovellenundgeschichten" "hesse_diesseitserzählungen" "hesse_knulpdreigeschichtenausdemlebenknulps" "hesse_märchen" "hesse_nachbarnerzählungen" "hesse_schönistdiejugendzweierzählungen" "hesse_umwegeerzählungen" "kafka_beschreibungeineskampfes" "kafka_dasschloß" "kafka_dasurteil" "kafka_derbau" "kafka_derprozess" "kafka_derverschollene" "kafka_dieverwandlung" "kafka_forschungeineshundes" "kafka_Hungerkünstler" "kafka_inderstrafkolonie" "kafkaAmt_Arbeiter-VersicherungUnternehmer154" "kafkaAmt_Brief132" "kafkaAmt_BriefandenVorstand133" "kafkaAmt_KriegslageGefahrenklassen281" "kafkaAmt_RedeAmtseinsetzungdesDirektors121" "kafkaAmt_UnfallverhuetungErsteHilfe267" "mannH_dieehrgeizigenovelle" "mannH_dietoteundanderenovellen" "mannH_flötenunddolchenovellen" "mannT_derkleineherrfriedemannnovellen" "mannT_dertodinvenedig" "mannT_gladiusdeischwerestunde" "mannT_toniokröger" "walser_derspaziergang" "walser_dieschlachtbeisempach" "walser_geschichten" "walser_kleinedichtungen"
"übte" 0 0 0.012169891687964 0 0 0 0.0629029721654348 0 0.0125944584382872 0 0.00878117316473481 0 0 0.010078613182826 0 0 0 0 0.0729394602479942 0 0 0 0 0 0 0 0 0 0 0 0 0.0376364320662401 0 0 0 0
"umfaßte" 0 0 0 0 0 0 0 0 0.0125944584382872 0 0 0 0 0.0403144527313042 0.0345632074656528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0376364320662401 0 0 0 0
"ungern" 0 0 0 0.0156690692572861 0 0 0.0629029721654348 0 0 0 0.0175623463294696 0 0 0 0.0086408018664132 0 0 0 0 0 0 0 0 0 0 0 0.148809523809524 0 0 0 0 0 0 0 0 0
"untergebracht" 0 0 0 0 0 0 0.0314514860827174 0 0.0251889168765743 0 0.0175623463294696 0 0 0.010078613182826 0.0086408018664132 0.0834028356964137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"untersuchte" 0 0 0 0 0 0 0 0.0425894378194208 0.0125944584382872 0.104931794333683 0.00878117316473481 0 0 0.010078613182826 0.0259224055992396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106044538706257 0 0 0 0 0
"verabschiedet" 0 0 0 0.0156690692572861 0 0 0.0157257430413587 0 0 0 0.00878117316473481 0 0 0.0302358395484781 0.0259224055992396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0336021505376344 0 0 0 0 0 0
"verdorben" 0 0.0235294117647059 0 0 0.029585798816568 0.0228050171037628 0 0.0425894378194208 0.0251889168765743 0 0 0 0 0 0.0259224055992396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0376364320662401 0 0 0 0
"verführt" 0 0 0 0 0 0.0228050171037628 0.0157257430413587 0 0 0 0.00878117316473481 0 0.0680272108843537 0 0.0259224055992396 0 0 0 0 0 0 0 0 0 0 0 0 0.032478077297824 0 0 0 0.0376364320662401 0 0 0.0274951883420401 0
"vergeht" 0 0 0.012169891687964 0 0.029585798816568 0.0456100342075257 0 0 0 0 0.00878117316473481 0 0 0.010078613182826 0.0086408018664132 0 0 0 0.0729394602479942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0410930758167249
"verhandeln" 0 0 0.012169891687964 0 0 0 0 0 0 0 0.0351246926589392 0 0 0.0302358395484781 0 0 0 0 0 0 0 0 0.247524752475248 0 0 0 0 0 0 0 0 0 0.0480538202787122 0 0 0
"verjagen" 0 0 0.012169891687964 0.0156690692572861 0 0 0 0 0 0 0.00878117316473481 0 0 0 0 0.0417014178482068 0.182592818015825 0 0 0 0 0 0 0 0 0.136612021857924 0 0.032478077297824 0 0 0.106044538706257 0 0 0 0 0
"verkaufen" 0 0 0 0 0 0 0.0314514860827174 0 0.0125944584382872 0 0 0 0 0.0201572263656521 0.0086408018664132 0 0 0 0 0 0 0 0 0 0 0 0.148809523809524 0 0.0261096605744125 0 0 0 0.0480538202787122 0 0 0
"versagte" 0 0.0235294117647059 0 0.0313381385145722 0 0 0 0 0.0251889168765743 0 0 0 0 0 0.0086408018664132 0.0417014178482068 0.0608642726719416 0.25062656641604 0.0729394602479942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"verschweigen" 0 0 0 0 0 0 0 0 0 0 0.00878117316473481 0.204081632653061 0 0.0201572263656521 0.0345632074656528 0 0 0 0.0729394602479942 0 0 0 0 0 0 0 0 0 0.0261096605744125 0 0 0 0 0 0 0
"verspreche" 0 0 0 0 0.029585798816568 0 0.0157257430413587 0 0.0251889168765743 0 0.00878117316473481 0 0 0 0.0172816037328264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0752728641324802 0.0480538202787122 0 0 0
"verstört" 0 0.0705882352941176 0 0 0 0.0228050171037628 0.0157257430413587 0.0425894378194208 0.0125944584382872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0744047619047619 0 0.0261096605744125 0 0 0 0 0 0 0.0205465379083624
"verstummen" 0 0.0470588235294118 0 0 0 0.0228050171037628 0 0 0 0 0.00878117316473481 0 0 0.0201572263656521 0 0.0417014178482068 0 0 0.0729394602479942 0 0 0 0 0 0 0 0 0 0 0.0336021505376344 0 0 0 0 0.0274951883420401 0
"verzichtet" 0 0 0 0 0 0 0.0314514860827174 0 0 0 0.0175623463294696 0 0.0680272108843537 0 0.0086408018664132 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0 0.0261096605744125 0.0336021505376344 0 0 0.0480538202787122 0 0 0
"verzweifeln" 0 0 0.012169891687964 0 0 0 0 0 0.0125944584382872 0.0524658971668416 0 0 0 0.010078613182826 0 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0.032478077297824 0 0 0 0 0.144161460836136 0 0 0.0205465379083624
"vorging" 0 0.0235294117647059 0 0 0.029585798816568 0.0228050171037628 0 0 0 0 0 0 0 0 0.0172816037328264 0 0 0 0 0 0 0 0 0 0 0.136612021857924 0.223214285714286 0.032478077297824 0 0 0 0 0 0 0 0
"vorstellte" 0 0 0.012169891687964 0.0313381385145722 0.029585798816568 0 0 0.0425894378194208 0.0377833753148615 0 0.00878117316473481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0261096605744125 0 0 0 0 0 0 0
"wählte" 0 0 0 0 0 0 0 0 0 0 0.00878117316473481 0 0.0680272108843537 0.0302358395484781 0.0172816037328264 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0261096605744125 0.0336021505376344 0.106044538706257 0 0 0 0 0
"waschen" 0.0706963591375044 0 0.012169891687964 0 0 0.0228050171037628 0 0 0.0251889168765743 0 0.00878117316473481 0 0 0 0.0086408018664132 0 0 0 0.145878920495988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"weckte" 0.0706963591375044 0 0 0.0156690692572861 0.0591715976331361 0 0.0157257430413587 0 0.0125944584382872 0 0.00878117316473481 0 0 0 0 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0 0 0.0336021505376344 0 0 0 0 0 0
"wegnehmen" 0 0 0.024339783375928 0.0313381385145722 0 0 0 0 0 0 0 0 0 0.0201572263656521 0.0172816037328264 0.0417014178482068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205465379083624
"weitergehen" 0 0 0 0.0156690692572861 0.0591715976331361 0.0228050171037628 0 0 0.0125944584382872 0 0.00878117316473481 0 0 0.010078613182826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0261096605744125 0 0 0 0 0 0.0274951883420401 0.0205465379083624
"widerstand" 0.0353481795687522 0 0 0 0 0 0 0 0.0503778337531486 0 0 0 0 0.0302358395484781 0 0 0 0 0 0 0 0 0 0 0 0.273224043715847 0 0 0 0 0 0 0 0 0 0
"wiederkommen" 0 0 0 0.0156690692572861 0.029585798816568 0.0456100342075257 0.0157257430413587 0 0.0251889168765743 0 0.00878117316473481 0 0 0.010078613182826 0.0086408018664132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"wiederzusehen" 0 0 0 0.0156690692572861 0 0 0 0.0425894378194208 0.0251889168765743 0 0.00878117316473481 0 0.0680272108843537 0 0 0 0 0 0 0 0 0 0 0 0 0.136612021857924 0.0744047619047619 0 0 0.0336021505376344 0 0 0 0 0.0274951883420401 0
"wollten" 0 0 0.012169891687964 0.0156690692572861 0 0 0.0157257430413587 0 0 0 0.0175623463294696 0 0 0.0302358395484781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0480538202787122 0 0 0.0205465379083624
"wundere" 0 0 0 0 0 0 0 0 0 0 0.0351246926589392 0 0 0.0201572263656521 0.0086408018664132 0 0 0 0 0 0 0 0 0 0 0 0 0.032478077297824 0.0261096605744125 0 0 0 0 0 0.0274951883420401 0
"wünscht" 0 0 0 0 0 0 0 0 0 0.0524658971668416 0.00878117316473481 0 0 0.0201572263656521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0752728641324802 0 0 0.0549903766840803 0.0410930758167249
"wurden" 0 0.0235294117647059 0.012169891687964 0.0156690692572861 0 0.0456100342075257 0.0157257430413587 0 0.0125944584382872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0744047619047619 0 0 0 0 0 0 0.36231884057971 0.0274951883420401 0
"ziehe" 0 0 0 0 0 0 0 0 0 0 0 0 0.0680272108843537 0.0201572263656521 0 0 0 0 0 0 0 0 0 0 0 0 0.0744047619047619 0.032478077297824 0 0 0 0 0 0 0.109980753368161 0.0205465379083624
"abgebrochen" 0 0 0 0 0 0 0 0.0425894378194208 0 0 0.0175623463294696 0 0 0.0302358395484781 0.0172816037328264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0274951883420401 0
"abgeschnitten" 0 0 0 0.0313381385145722 0 0 0 0.0851788756388416 0.0251889168765743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.032478077297824 0.0261096605744125 0 0 0 0.0480538202787122 0 0 0
"abgewiesen" 0 0 0.012169891687964 0 0 0 0.0157257430413587 0 0 0 0.0526870389884089 0 0 0 0 0 0 0 0 0 0 0 0.247524752475248 0 0 0 0 0 0 0 0 0 0 0 0 0
"ändert" 0 0 0 0 0 0 0 0 0 0 0.0263435194942044 0 0.136054421768707 0 0.0086408018664132 0 0 0 0 0 0 0 0 0 0.282485875706215 0 0 0 0.0261096605744125 0 0 0 0.0480538202787122 0 0 0
"angestellt" 0 0 0 0 0.029585798816568 0 0 0 0 0 0.00878117316473481 0 0 0.010078613182826 0.043204009332066 0 0 0 0 0 0 0 0 0 0 0 0 0.032478077297824 0 0 0 0 0 0 0 0
"angetroffen" 0 0 0 0 0 0 0.0157257430413587 0 0.0125944584382872 0 0.00878117316473481 0 0 0.010078613182826 0.0259224055992396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0672043010752688 0 0 0 0 0 0
"ankommen" 0 0 0 0.0313381385145722 0.029585798816568 0 0 0 0.0377833753148615 0 0 0 0 0 0.0172816037328264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0336021505376344 0 0 0 0 0 0
"anvertrauen" 0 0.0235294117647059 0 0 0 0 0 0 0 0 0 0 0.0680272108843537 0.0201572263656521 0.0259224055992396 0.0417014178482068 0 0 0.0729394602479942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anzog" 0 0 0.024339783375928 0 0 0.0456100342075257 0 0 0 0 0 0 0 0.0201572263656521 0.0172816037328264 0 0 0 0.0729394602479942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"atmet" 0 0.0235294117647059 0.0486795667518559 0.0156690692572861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.032478077297824 0 0 0 0 0 0 0.0274951883420401 0.0205465379083624
"aufnahm" 0 0 0 0 0 0 0.0157257430413587 0 0.0125944584382872 0 0.00878117316473481 0 0 0 0.0259224055992396 0.0417014178482068 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0672043010752688 0 0 0 0 0 0
"ausdrücken" 0 0 0 0 0 0 0 0 0.0125944584382872 0 0 0 0 0.0403144527313042 0.0172816037328264 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205465379083624
"ausgebreitet" 0 0.0235294117647059 0 0 0 0 0.0157257430413587 0 0.0125944584382872 0.0524658971668416 0.0175623463294696 0 0 0 0 0.0417014178482068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106044538706257 0 0 0 0 0.0205465379083624
"ausgesehen" 0 0 0 0.0156690692572861 0.029585798816568 0 0.0471772291240761 0 0 0 0.00878117316473481 0 0 0 0.0259224055992396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ausgestattet" 0 0 0 0 0 0 0.0157257430413587 0 0 0 0 0 0 0.0201572263656521 0.0086408018664132 0 0 0 0 0 0 0 0 0 0.282485875706215 0 0 0 0 0.0336021505376344 0 0 0.0480538202787122 0 0 0.0410930758167249
"ausgestreckt" 0 0.0235294117647059 0.012169891687964 0 0 0 0 0 0 0 0 0 0 0.0201572263656521 0.0086408018664132 0.0417014178482068 0 0 0.145878920495988 0 0 0 0 0 0 0 0.0744047619047619 0 0 0 0 0 0 0 0 0
"ausnützen" 0 0 0 0 0.029585798816568 0 0.0157257430413587 0 0 0 0.00878117316473481 0 0 0.0302358395484781 0.0086408018664132 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0.0744047619047619 0 0 0 0 0 0 0 0 0
"band" 0 0.117647058823529 0.024339783375928 0.0156690692572861 0 0 0 0.0425894378194208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bebte" 0 0.0235294117647059 0.024339783375928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136612021857924 0.0744047619047619 0.032478077297824 0.0522193211488251 0 0.106044538706257 0 0 0 0 0
"beeilen" 0 0.0235294117647059 0 0 0 0 0 0 0 0 0.00878117316473481 0 0 0 0.0345632074656528 0.0417014178482068 0 0 0.0729394602479942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205465379083624
"beginne" 0.0353481795687522 0 0 0 0 0 0 0 0 0 0 0 0.340136054421769 0 0 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0.032478077297824 0 0.0336021505376344 0 0 0 0 0 0
"beglückte" 0.0353481795687522 0 0 0.0313381385145722 0 0 0 0.0425894378194208 0.0125944584382872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0480538202787122 0 0 0.0616396137250873
"beklommen" 0 0 0.012169891687964 0.0626762770291445 0 0 0.0314514860827174 0 0 0 0 0 0.0680272108843537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.032478077297824 0 0 0 0 0 0 0 0
"beleuchtet" 0 0 0 0.0156690692572861 0 0 0 0 0 0.0524658971668416 0.0175623463294696 0 0 0.0201572263656521 0.0172816037328264 0 0 0 0 0 0 0 0 0 0 0 0.0744047619047619 0 0 0 0 0 0 0 0 0
"belustigt" 0.0353481795687522 0 0.024339783375928 0 0.0591715976331361 0 0.0157257430413587 0 0.0251889168765743 0 0 0 0 0.010078613182826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"beneiden" 0 0.0235294117647059 0.012169891687964 0 0 0 0.0157257430413587 0 0.0251889168765743 0 0 0.204081632653061 0 0 0.0086408018664132 0 0 0 0 0 0 0 0 0 0 0 0 0.032478077297824 0 0 0 0.0376364320662401 0 0 0 0
"beschämt" 0 0.0235294117647059 0 0.0156690692572861 0 0.0912200684150513 0.0157257430413587 0 0 0 0 0 0 0.010078613182826 0.0086408018664132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"beschränkte" 0.0353481795687522 0 0 0 0 0 0 0 0 0 0 0.204081632653061 0 0.0302358395484781 0.0086408018664132 0.0417014178482068 0.121728545343883 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"beschrieb" 0 0 0 0 0 0.0684150513112885 0 0 0.0125944584382872 0 0.0175623463294696 0 0 0 0.0172816037328264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0336021505376344 0 0 0 0 0 0
"besitze" 0 0.0235294117647059 0 0 0 0 0 0.0425894378194208 0 0 0 0 0 0.010078613182826 0.0086408018664132 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0480538202787122 0 0 0.0616396137250873
"bessern" 0.106044538706257 0 0 0.0313381385145722 0.029585798816568 0.0228050171037628 0 0 0.0125944584382872 0 0 0 0 0 0.0086408018664132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"betrachte" 0.0706963591375044 0.0235294117647059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0608642726719416 0 0.0729394602479942 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0480538202787122 0 0.0824855650261204 0
"bewirkte" 0.0706963591375044 0 0.024339783375928 0 0 0 0 0 0 0 0.00878117316473481 0 0 0.010078613182826 0 0 0 0 0 0.37593984962406 0 0 0 0 0.282485875706215 0 0 0 0 0 0.106044538706257 0 0 0 0 0
"bildet" 0.0353481795687522 0 0 0 0 0 0 0 0 0 0 0 0 0.010078613182826 0 0 0 0 0 0 0 0 0 0 0.282485875706215 0 0 0 0.0261096605744125 0.0336021505376344 0 0 0.0480538202787122 0 0.0549903766840803 0.0205465379083624
"blind" 0.0353481795687522 0.0235294117647059 0.024339783375928 0 0 0 0 0.0425894378194208 0.0125944584382872 0 0 0 0 0 0.0086408018664132 0 0 0 0 0 0 0 0 0 0 0 0.0744047619047619 0 0 0.0336021505376344 0 0 0 0 0 0
"blühte" 0 0 0 0.0156690692572861 0 0.0456100342075257 0.0157257430413587 0 0.0377833753148615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0480538202787122 0 0 0.0205465379083624
"bricht" 0 0.0235294117647059 0.012169891687964 0.0156690692572861 0 0 0 0 0 0 0 0 0 0.0201572263656521 0 0 0 0 0 0 0 0 0 0 0 0 0 0.032478077297824 0 0.0336021505376344 0 0.0376364320662401 0 0 0 0.0205465379083624
"bücken" 0 0.0235294117647059 0.012169891687964 0.0156690692572861 0 0.0228050171037628 0 0 0 0 0.0175623463294696 0 0 0.010078613182826 0.0086408018664132 0 0 0 0.0729394602479942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"darstellte" 0 0 0.012169891687964 0 0 0 0 0 0.0251889168765743 0 0 0 0 0.010078613182826 0.0172816037328264 0.0417014178482068 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0672043010752688 0 0 0 0 0 0
"dehnte" 0.0353481795687522 0.0470588235294118 0.012169891687964 0 0 0.0228050171037628 0 0 0 0 0 0 0 0.010078613182826 0 0.0417014178482068 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0672043010752688 0 0 0 0 0 0
"dient" 0 0 0 0 0 0 0.0157257430413587 0 0 0 0.00878117316473481 0 0 0.010078613182826 0.0086408018664132 0 0.0608642726719416 0 0.0729394602479942 0 0 0 0 0 0 0 0 0.032478077297824 0 0 0 0 0 0 0.0274951883420401 0.0205465379083624
"diktierte" 0 0.0705882352941176 0.012169891687964 0 0 0 0 0 0 0 0.00878117316473481 0 0 0 0.0172816037328264 0 0 0 0 0 0 0 0 0 0 0.273224043715847 0 0 0 0 0 0 0 0 0 0
"durchzuführen" 0 0.0235294117647059 0.012169891687964 0 0 0 0 0 0 0 0 0 0.0680272108843537 0.010078613182826 0.0259224055992396 0 0 0 0.0729394602479942 0 0 0 0.247524752475248 0 0 0 0 0 0 0 0 0 0 0 0 0
"eindringen" 0 0.0235294117647059 0 0 0 0 0 0 0 0 0.00878117316473481 0 0 0.0201572263656521 0 0.0417014178482068 0.0608642726719416 0 0 0 0 0 0 0 0 0.136612021857924 0 0.0649561545956479 0 0 0 0 0 0 0 0
"einfallen" 0 0 0 0 0 0 0 0.0851788756388416 0 0 0 0 0 0 0.0172816037328264 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0 0 0.0336021505376344 0 0 0 0 0.0549903766840803 0.0205465379083624
"eingelassen" 0.0353481795687522 0 0.012169891687964 0 0.029585798816568 0 0 0 0 0 0.0175623463294696 0 0 0.0201572263656521 0.0086408018664132 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"eingestellt" 0.0706963591375044 0 0.012169891687964 0 0 0 0 0 0 0 0 0 0 0.010078613182826 0.0086408018664132 0.0417014178482068 0 0 0 0 0 0 0.742574257425743 0 0 0 0 0 0 0 0 0 0 0 0 0
"einladen" 0 0.0235294117647059 0 0.0156690692572861 0 0.0228050171037628 0 0 0.0125944584382872 0 0 0 0 0.010078613182826 0.0172816037328264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106044538706257 0 0 0 0.0274951883420401 0
"einzurichten" 0 0 0 0 0 0 0 0 0.0125944584382872 0 0.0175623463294696 0 0.204081632653061 0.010078613182826 0.0172816037328264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"empfahl" 0 0.0235294117647059 0 0.0156690692572861 0 0 0 0.0425894378194208 0.0377833753148615 0 0.00878117316473481 0 0 0.010078613182826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0261096605744125 0 0 0 0 0 0 0
"empfehlen" 0 0 0 0.0156690692572861 0 0 0 0 0.0125944584382872 0 0.0175623463294696 0 0 0 0 0.0417014178482068 0 0 0 0 0 0 0 0 0.282485875706215 0 0 0 0.0261096605744125 0 0 0 0.0480538202787122 0 0 0.0205465379083624
"entscheidet" 0 0 0 0 0 0 0 0 0 0 0.0263435194942044 0 0 0.0403144527313042 0.0086408018664132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0376364320662401 0 0 0 0
"entsprechen" 0.0353481795687522 0 0 0.0156690692572861 0 0 0 0 0 0 0.0175623463294696 0 0 0.010078613182826 0.0172816037328264 0 0 0 0.0729394602479942 0 0 0 0.247524752475248 0 0 0 0 0 0 0 0 0 0 0 0 0
"entspricht" 0 0 0 0 0 0 0 0 0 0 0.0175623463294696 0 0.0680272108843537 0.0201572263656521 0 0 0 0 0.145878920495988 0.37593984962406 0 0 0 0 0 0 0 0 0 0 0 0 0.0480538202787122 0 0 0
"entwickelte" 0.0706963591375044 0 0.012169891687964 0 0 0 0 0 0.0125944584382872 0 0.0175623463294696 0 0 0 0.0086408018664132 0.0417014178482068 0 0 0 0 0 0 0 0 0 0 0 0 0.0261096605744125 0 0 0 0 0 0 0
"entzog" 0.0706963591375044 0 0 0 0 0 0.0157257430413587 0 0 0 0.0175623463294696 0 0 0.0201572263656521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0261096605744125 0.0336021505376344 0 0 0 0 0 0
"erblicken" 0.0353481795687522 0 0.012169891687964 0 0 0 0.0157257430413587 0 0 0 0 0 0 0.010078613182826 0 0 0 0 0 0.37593984962406 0 0 0 0 0 0 0 0 0.0522193211488251 0.0336021505376344 0 0 0 0 0 0.0205465379083624
"erfassen" 0 0 0 0 0 0 0.0157257430413587 0 0.0125944584382872 0 0.00878117316473481 0 0 0.0201572263656521 0 0 0 0 0.0729394602479942 0.37593984962406 0 0 0 0 0 0 0 0 0 0.0336021505376344 0 0 0 0 0 0.0205465379083624
"erfaßte" 0 0 0 0 0 0 0 0 0.0125944584382872 0 0 0 0 0.0201572263656521 0.0172816037328264 0 0 0 0 0.37593984962406 0 0 0 0 0 0 0.0744047619047619 0.032478077297824 0 0 0 0.0376364320662401 0 0 0 0
"erhebt" 0 0.0235294117647059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0522193211488251 0 0 0.0752728641324802 0 0 0.0549903766840803 0.0410930758167249
"erhöht" 0 0 0 0 0 0.0228050171037628 0 0 0 0 0.00878117316473481 0 0 0.010078613182826 0.0086408018664132 0 0 0 0.0729394602479942 0.75187969924812 0 0 0 0 0 0 0 0 0 0.0336021505376344 0 0 0 0 0 0.0205465379083624
"erinnerten" 0.0353481795687522 0 0 0.0313381385145722 0 0 0 0.0425894378194208 0.0251889168765743 0 0.0175623463294696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0261096605744125 0 0 0 0 0 0 0
"erkannten" 0.0353481795687522 0.0235294117647059 0.012169891687964 0 0 0 0 0 0 0 0 0 0 0 0.0086408018664132 0.0417014178482068 0 0 0 0 0 0 0 0 0 0 0 0.0649561545956479 0.0261096605744125 0.0336021505376344 0 0 0 0 0 0
"erlöst" 0.0706963591375044 0 0 0 0.029585798816568 0.0228050171037628 0 0.0425894378194208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0974342318934719 0 0 0 0.0376364320662401 0 0 0 0
"errötete" 0 0 0.012169891687964 0 0 0.0456100342075257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0336021505376344 0 0.11290929619872 0 0 0.0549903766840803 0
"erschlagen" 0 0 0.024339783375928 0.0313381385145722 0 0.0228050171037628 0.0157257430413587 0.0425894378194208 0.0125944584382872 0 0.00878117316473481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"erweisen" 0 0 0 0 0 0.0684150513112885 0 0 0.0251889168765743 0 0 0 0 0 0.0086408018664132 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0261096605744125 0.0336021505376344 0 0 0 0 0 0.0205465379083624
"festgestellt" 0.212089077412513 0 0 0 0 0 0 0 0.0251889168765743 0 0 0 0 0 0 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fixierte" 0 0.0941176470588235 0.0608494584398199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fortfahren" 0 0 0 0 0 0 0 0 0 0 0.00878117316473481 0 0 0.010078613182826 0 0 0 0 0.0729394602479942 0 0 0 0 0 0 0 0 0 0.0261096605744125 0.0336021505376344 0 0.0376364320662401 0 0 0.0274951883420401 0.0410930758167249
"fragst" 0 0 0.012169891687964 0 0.029585798816568 0 0 0 0 0 0.0351246926589392 0 0 0.010078613182826 0.0086408018664132 0 0 0 0 0 0 0 0 0 0 0 0 0.032478077297824 0 0 0 0 0 0 0 0
"freuten" 0.0706963591375044 0 0.0365096750638919 0 0 0 0 0 0 0.0524658971668416 0 0 0 0 0.0172816037328264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205465379083624
"füllen" 0 0 0.024339783375928 0 0 0 0.0314514860827174 0 0 0 0.0175623463294696 0 0.0680272108843537 0.010078613182826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106044538706257 0 0 0 0 0
"geblendet" 0 0 0.024339783375928 0 0.0591715976331361 0 0 0.0425894378194208 0.0125944584382872 0 0 0 0 0.010078613182826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0672043010752688 0 0 0 0 0 0
