"doeblin_diebeidenfreundinnenundihrgiftmord" "doeblin_dieermordungeinerbutterblumeundandereerzählungen" "doeblin_dielobensteinerreisennachböhmenzwölfnovellenundgeschichten" "hesse_diesseitserzählungen" "hesse_knulpdreigeschichtenausdemlebenknulps" "hesse_märchen" "hesse_nachbarnerzählungen" "hesse_schönistdiejugendzweierzählungen" "hesse_umwegeerzählungen" "kafka_beschreibungeineskampfes" "kafka_dasschloß" "kafka_dasurteil" "kafka_derbau" "kafka_derprozess" "kafka_derverschollene" "kafka_dieverwandlung" "kafka_forschungeineshundes" "kafka_Hungerkünstler" "kafka_inderstrafkolonie" "kafkaAmt_Arbeiter-VersicherungUnternehmer154" "kafkaAmt_Brief132" "kafkaAmt_BriefandenVorstand133" "kafkaAmt_KriegslageGefahrenklassen281" "kafkaAmt_RedeAmtseinsetzungdesDirektors121" "kafkaAmt_UnfallverhuetungErsteHilfe267" "mannH_dieehrgeizigenovelle" "mannH_dietoteundanderenovellen" "mannH_flötenunddolchenovellen" "mannT_derkleineherrfriedemannnovellen" "mannT_dertodinvenedig" "mannT_gladiusdeischwerestunde" "mannT_toniokröger" "walser_derspaziergang" "walser_dieschlachtbeisempach" "walser_geschichten" "walser_kleinedichtungen"
"aufträge" 0.0617919670442842 0.0148060408646728 0 0 0 0 0.010078613182826 0 0 0 0.0398671096345515 0 0 0.0457212527623257 0.0300210147102972 0.0559440559440559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"besuche" 0.0205973223480947 0 0 0.010958904109589 0 0 0 0 0.036557724647218 0 0.00664451827242525 0.139664804469274 0 0.0381010439686047 0.0360252176523567 0 0 0 0 0 0 0 0 0 0 0 0 0.0464684014869888 0.0163185378590078 0.0169061707523246 0 0 0 0 0 0
"bildung" 0 0 0 0 0 0 0.010078613182826 0 0.0146230898588872 0 0.00664451827242525 0 0 0 0.0120084058841189 0 0.0508130081300813 0 0 0 0 0 0 0 0 0 0 0 0.0652741514360313 0.0169061707523246 0 0.0229463056447912 0.062992125984252 0 0.0672268907563025 0.0672766415500538
"bräutigam" 0 0 0.0286307350941235 0.0219178082191781 0 0.0150127608467197 0.010078613182826 0 0.0438692695766615 0 0.0398671096345515 0 0 0 0.00600420294205944 0 0 0 0 0 0 0 0 0 0 0 0 0.0232342007434944 0 0 0 0 0 0 0 0.0269106566200215
"dienstmädchen" 0 0 0 0.010958904109589 0 0 0 0 0.00731154492944359 0 0 0 0 0.0533414615560466 0.0180126088261783 0.195804195804196 0 0 0 0 0 0 0 0 0 0 0 0.0232342007434944 0.0163185378590078 0 0 0 0 0 0.0336134453781513 0.0134553283100108
"exekution" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.24610591900312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"existenz" 0 0.0148060408646728 0.00715768377353089 0.010958904109589 0 0 0 0 0.0146230898588872 0 0.026578073089701 0.139664804469274 0.0520020800832033 0.00762020879372095 0.00600420294205944 0.027972027972028 0 0.163398692810458 0 0.132100396301189 0 0 0 0 0 0 0 0.0464684014869888 0 0.0507185122569738 0 0 0.062992125984252 0 0.0168067226890756 0
"feind" 0 0.0296120817293456 0.0143153675470618 0 0 0.0150127608467197 0.010078613182826 0.0277623542476402 0.0146230898588872 0 0 0 0.208008320332813 0 0.0300210147102972 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0.0571755288736421 0 0 0.0169061707523246 0 0 0 0 0 0.0403659849300323
"geringste" 0 0 0 0 0 0 0 0 0.0219346347883308 0 0.00664451827242525 0 0 0.0152404175874419 0.0600420294205944 0.0839160839160839 0.0508130081300813 0.163398692810458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.062992125984252 0 0.0168067226890756 0
"gold" 0 0 0.0501037864147162 0 0 0 0.0201572263656521 0 0.0219346347883308 0 0 0 0 0 0.00600420294205944 0 0 0 0 0 0 0 0 0 0 0 0.0571755288736421 0.0464684014869888 0 0 0 0 0.062992125984252 0.196850393700787 0.0504201680672269 0.0269106566200215
"grafen" 0 0.0444181225940184 0.0572614701882471 0 0 0 0 0 0.00731154492944359 0 0.0598006644518272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0571755288736421 0.0464684014869888 0 0 0 0 0 0 0 0
"hauch" 0 0.0148060408646728 0 0.010958904109589 0 0.0600510433868788 0.010078613182826 0.0277623542476402 0.0146230898588872 0 0 0 0.0520020800832033 0 0.0120084058841189 0 0 0 0 0 0 0 0 0 0 0 0.0571755288736421 0.0232342007434944 0 0.0507185122569738 0 0 0.031496062992126 0 0.0168067226890756 0.0538213132400431
"herrschaften" 0 0 0.0286307350941235 0.0219178082191781 0 0.0150127608467197 0 0 0.0146230898588872 0 0 0 0 0 0.0120084058841189 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114229765013055 0.0507185122569738 0 0.0229463056447912 0.031496062992126 0 0.0168067226890756 0
"herzens" 0 0.0296120817293456 0 0.010958904109589 0 0.0450382825401591 0.0302358395484781 0 0.036557724647218 0 0.00664451827242525 0 0 0 0 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0507185122569738 0 0.0229463056447912 0.031496062992126 0 0.0336134453781513 0.0134553283100108
"hinzel" 0 0 0.171784410564741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hochzeit" 0.0205973223480947 0.0148060408646728 0 0.0657534246575342 0 0.0450382825401591 0 0 0.0438692695766615 0 0.026578073089701 0.279329608938547 0 0 0.00600420294205944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"homburger" 0 0 0 0.263013698630137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hotels" 0 0.0296120817293456 0 0 0 0 0 0 0.00731154492944359 0 0 0 0 0 0.0600420294205944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101437024513948 0 0.0917852225791648 0 0 0 0.0134553283100108
"jacke" 0 0.0592241634586911 0.064419153961778 0.0328767123287671 0.0227117874176698 0 0 0 0 0 0.0199335548172757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0652741514360313 0 0 0 0 0 0 0
"kosten" 0 0 0.00715768377353089 0 0 0 0.0403144527313042 0 0.0511808145061051 0 0.0132890365448505 0 0 0.00762020879372095 0.0120084058841189 0.027972027972028 0.0508130081300813 0 0 0.264200792602378 0 0 0.0886524822695035 0 0 0.0925069380203515 0 0 0 0 0 0 0.031496062992126 0 0 0
"machold" 0 0 0 0 0.545082898024075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mercier" 0 0 0.171784410564741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mittagessen" 0 0 0.00715768377353089 0 0.0227117874176698 0 0.0201572263656521 0.0277623542476402 0.036557724647218 0.0430848772081 0.00664451827242525 0.139664804469274 0 0 0 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0.0326370757180157 0 0 0.0229463056447912 0.031496062992126 0 0.0336134453781513 0.0538213132400431
"mondlicht" 0 0.0148060408646728 0.00715768377353089 0.010958904109589 0 0.0150127608467197 0.010078613182826 0 0 0.1292546316243 0 0 0 0.0228606263811628 0.00600420294205944 0 0 0 0 0 0 0 0 0 0 0 0.171526586620926 0.0929368029739777 0.0489556135770235 0 0 0 0 0 0 0.0269106566200215
"moos" 0 0 0.00715768377353089 0.0438356164383562 0 0.0300255216934394 0.0201572263656521 0 0 0.0430848772081 0 0 0.62402496099844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0229463056447912 0 0 0.0168067226890756 0
"nachbarschaft" 0 0 0.0357884188676544 0.0219178082191781 0.0454235748353395 0.0150127608467197 0.010078613182826 0.0277623542476402 0.0511808145061051 0 0.00664451827242525 0 0.104004160166407 0.00762020879372095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031496062992126 0 0 0
"pfeifen" 0 0.0444181225940184 0.0501037864147162 0.010958904109589 0.0227117874176698 0 0.0201572263656521 0 0.00731154492944359 0 0.00664451827242525 0 0.15600624024961 0 0.0180126088261783 0 0 0 0 0 0 0 0 0 0 0 0 0.0232342007434944 0 0 0 0.0229463056447912 0 0 0 0
"podium" 0 0 0.00715768377353089 0 0 0 0 0 0 0 0.026578073089701 0 0 0.0685818791434885 0.0480336235364755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0458926112895824 0 0 0 0
"prokuristen" 0 0.0148060408646728 0 0 0 0 0 0 0 0 0 0 0 0.0609616703497676 0 0.41958041958042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rahmen" 0.0411946446961895 0 0.0214730513205927 0 0 0 0.010078613182826 0 0.00731154492944359 0 0.0132890365448505 0 0.0520020800832033 0 0.00600420294205944 0.0559440559440559 0 0 0 0 0 0 0 0 0 0 0.171526586620926 0.0232342007434944 0 0 0.33003300330033 0.0229463056447912 0 0 0 0
"schau" 0 0 0.0214730513205927 0.010958904109589 0.0227117874176698 0.0150127608467197 0.0201572263656521 0 0.0219346347883308 0 0 0 0 0 0.00600420294205944 0 0.0508130081300813 0 0 0 0 0 0 0 0 0 0 0 0.0163185378590078 0 0.11001100110011 0 0.094488188976378 0 0.0336134453781513 0.0403659849300323
"schauspieler" 0 0 0.0357884188676544 0 0 0 0 0 0 0 0 0 0 0.0152404175874419 0.0180126088261783 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0163185378590078 0 0.055005500550055 0.0458926112895824 0 0 0.168067226890756 0
"schreiber" 0 0 0.0143153675470618 0 0 0 0.010078613182826 0 0.00731154492944359 0 0.0730897009966777 0 0 0 0.0480336235364755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031496062992126 0 0 0
"singen" 0 0.0444181225940184 0 0.0219178082191781 0 0.0450382825401591 0.0604716790969563 0.0555247084952804 0 0.0430848772081 0 0 0 0 0.0120084058841189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031496062992126 0 0 0.0538213132400431
"sinnen" 0.0411946446961895 0.0296120817293456 0 0.0219178082191781 0.0681353622530093 0.0450382825401591 0 0 0.00731154492944359 0 0 0 0 0 0.00600420294205944 0 0.0508130081300813 0 0 0 0 0 0 0 0 0.0925069380203515 0 0.0232342007434944 0.0163185378590078 0.0169061707523246 0 0 0.062992125984252 0 0 0.0403659849300323
"stern" 0.0205973223480947 0 0 0.0328767123287671 0.0227117874176698 0.105089325927038 0 0 0.00731154492944359 0 0.0132890365448505 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0232342007434944 0.0163185378590078 0.0169061707523246 0.055005500550055 0 0.031496062992126 0 0.0168067226890756 0.0403659849300323
"stoff" 0 0 0.0357884188676544 0.010958904109589 0 0 0.010078613182826 0 0.0146230898588872 0 0.0132890365448505 0 0 0.00762020879372095 0.00600420294205944 0 0 0 0 0 0 0 0 0 0 0 0 0.0464684014869888 0.0163185378590078 0.0169061707523246 0.11001100110011 0.0688389169343736 0.031496062992126 0 0.0168067226890756 0
"störung" 0 0.0148060408646728 0 0 0 0 0 0.0277623542476402 0 0 0.0465116279069767 0.139664804469274 0.15600624024961 0.0304808351748838 0.0180126088261783 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0229463056447912 0 0 0.0336134453781513 0
"stoß" 0.082389289392379 0.0148060408646728 0.0286307350941235 0 0 0 0.010078613182826 0 0 0 0.00664451827242525 0 0.104004160166407 0.0228606263811628 0.0300210147102972 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.055005500550055 0 0 0 0.0168067226890756 0
"strand" 0 0.0888362451880367 0 0.010958904109589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0163185378590078 0.21978021978022 0 0.0688389169343736 0 0 0 0
"szene" 0.0617919670442842 0 0.0214730513205927 0.0219178082191781 0.0227117874176698 0 0 0 0.0146230898588872 0 0.00664451827242525 0 0 0.0152404175874419 0 0 0 0 0 0 0 0 0 0 0 0.0925069380203515 0.114351057747284 0.0232342007434944 0 0 0.055005500550055 0 0.031496062992126 0 0.0168067226890756 0.0403659849300323
"überlegenheit" 0.0205973223480947 0.0296120817293456 0.00715768377353089 0.010958904109589 0.0227117874176698 0 0.010078613182826 0 0.0146230898588872 0 0.0332225913621262 0 0 0.0228606263811628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0489556135770235 0 0 0.0688389169343736 0 0 0.0168067226890756 0
"ungeduld" 0 0 0.00715768377353089 0.010958904109589 0 0.0150127608467197 0.0302358395484781 0 0.00731154492944359 0 0.026578073089701 0 0 0.0381010439686047 0.0180126088261783 0 0.0508130081300813 0 0.0519210799584631 0 0 0 0 0 0 0 0 0 0 0.0169061707523246 0 0 0 0 0 0.0269106566200215
"uniform" 0 0.0148060408646728 0.0787345215088397 0 0 0 0 0 0.00731154492944359 0 0 0 0 0.0152404175874419 0.0300210147102972 0.0839160839160839 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0169061707523246 0 0 0 0 0 0
"verhalten" 0 0 0.0143153675470618 0 0 0 0 0 0.00731154492944359 0 0.0398671096345515 0 0.0520020800832033 0.0685818791434885 0.0180126088261783 0 0 0 0 0 0 0 0.0886524822695035 0 0 0 0 0 0 0.0169061707523246 0 0 0 0 0 0
"vermögen" 0.0205973223480947 0.0148060408646728 0.00715768377353089 0.010958904109589 0 0.0150127608467197 0.0201572263656521 0 0.0438692695766615 0 0 0 0 0.00762020879372095 0.0120084058841189 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0.0232342007434944 0.0489556135770235 0.0169061707523246 0 0 0.062992125984252 0 0 0
"versuche" 0 0.0148060408646728 0.00715768377353089 0.010958904109589 0 0 0 0.0277623542476402 0.0146230898588872 0 0.0199335548172757 0.139664804469274 0.0520020800832033 0.0152404175874419 0.00600420294205944 0 0.254065040650407 0.163398692810458 0 0 0 0 0 0 0 0 0 0.0232342007434944 0 0.0338123415046492 0 0 0 0 0.0168067226890756 0
"vorstand" 0 0 0.00715768377353089 0 0 0 0 0 0 0 0.0664451827242525 0 0 0 0 0 0 0 0 0.264200792602378 0 5.45454545454545 0 0.740740740740741 0.48951048951049 0 0 0 0 0 0 0 0 0 0 0
"wälder" 0 0.0444181225940184 0 0.0438356164383562 0 0.0450382825401591 0 0.0277623542476402 0.0146230898588872 0.0430848772081 0 0 0 0 0.0120084058841189 0 0 0 0 0 0 0 0 0 0 0 0 0.0232342007434944 0 0 0 0 0.031496062992126 0 0.0336134453781513 0.0538213132400431
"zuschauer" 0 0 0 0.0328767123287671 0.0454235748353395 0.0450382825401591 0.0302358395484781 0 0.00731154492944359 0 0.0199335548172757 0 0 0.0152404175874419 0.00600420294205944 0 0 0.326797385620915 0.0519210799584631 0 0 0 0 0 0 0 0 0 0 0 0 0.0229463056447912 0 0 0.0336134453781513 0
"zwecke" 0 0 0 0.010958904109589 0 0 0 0 0.0219346347883308 0 0.026578073089701 0 0.0520020800832033 0.0228606263811628 0.00600420294205944 0 0.0508130081300813 0 0 0 1.42857142857143 0 0.0886524822695035 0 0.34965034965035 0.0925069380203515 0 0 0 0.0169061707523246 0 0 0 0 0.0168067226890756 0
"abendessen" 0 0 0 0.0328767123287671 0 0 0.0201572263656521 0.0277623542476402 0.0511808145061051 0 0 0 0 0.00762020879372095 0.00600420294205944 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0.0571755288736421 0 0.0326370757180157 0 0 0.0458926112895824 0 0 0 0.0269106566200215
"abteilung" 0 0.0296120817293456 0 0 0 0 0 0 0 0 0.119601328903654 0 0 0 0.0180126088261783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anwesenheit" 0.0205973223480947 0.0148060408646728 0 0 0 0 0 0 0 0 0.0199335548172757 0 0 0.0914425055246514 0.0120084058841189 0.027972027972028 0.0508130081300813 0 0.103842159916926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"augenbrauen" 0 0.0148060408646728 0.00715768377353089 0.010958904109589 0.0227117874176698 0 0.010078613182826 0 0 0.0430848772081 0.0199335548172757 0 0 0.0152404175874419 0.0120084058841189 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0.0815926892950392 0 0 0 0.031496062992126 0 0.0168067226890756 0.0269106566200215
"bedauern" 0 0 0.00715768377353089 0 0 0 0.010078613182826 0.0277623542476402 0.0219346347883308 0 0 0 0.0520020800832033 0.0381010439686047 0.0300210147102972 0 0 0.163398692810458 0 0 0 0 0 0 0 0 0 0 0 0.0169061707523246 0 0 0.094488188976378 0 0 0.0134553283100108
"berlin" 0.144181256436663 0.0148060408646728 0.0572614701882471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.42857142857143 0 0 0 0.0699300699300699 0 0 0 0 0 0 0 0.062992125984252 0 0 0.0403659849300323
"beschäftigung" 0 0 0.0143153675470618 0 0 0 0.010078613182826 0 0.0146230898588872 0.0430848772081 0.00664451827242525 0 0.0520020800832033 0 0.00600420294205944 0 0 0 0 0 0 0 0.177304964539007 0 0 0 0 0.0232342007434944 0 0.0169061707523246 0.055005500550055 0.0458926112895824 0.031496062992126 0 0.0336134453781513 0.0538213132400431
"besprechung" 0 0 0.0214730513205927 0 0 0.0150127608467197 0 0 0 0 0.053156146179402 0 0 0.0533414615560466 0.00600420294205944 0.0559440559440559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031496062992126 0 0 0
"bestätigung" 0 0 0 0 0 0 0 0 0 0 0.0132890365448505 0 0 0.0838222967309304 0.0300210147102972 0.027972027972028 0 0 0 0 0 0 0.0886524822695035 0 0 0 0.0571755288736421 0 0 0 0.055005500550055 0 0 0 0.0168067226890756 0
"bosheit" 0 0 0 0 0.0227117874176698 0 0.0302358395484781 0 0.00731154492944359 0 0.0332225913621262 0 0 0.00762020879372095 0.0240168117682378 0.027972027972028 0.0508130081300813 0 0 0 0 0 0 0 0 0 0.114351057747284 0 0 0 0 0 0.062992125984252 0 0 0.0269106566200215
"bruneldas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.138096667667367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"chaussee" 0 0.0740302043233639 0.114522940376494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0163185378590078 0.0169061707523246 0 0 0 0 0 0
"dächer" 0 0 0.00715768377353089 0.0547945205479452 0.0227117874176698 0.0300255216934394 0.0302358395484781 0.0555247084952804 0.00731154492944359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0697026022304833 0 0 0 0.0229463056447912 0 0 0 0.0538213132400431
"dankbarkeit" 0 0.0444181225940184 0.00715768377353089 0.0219178082191781 0.0227117874176698 0.0300255216934394 0.010078613182826 0.0555247084952804 0.0146230898588872 0 0.0132890365448505 0 0 0.00762020879372095 0.0180126088261783 0 0 0 0 0 0 0 0 0 0 0 0.0571755288736421 0.0232342007434944 0 0 0 0 0.031496062992126 0 0 0
"dauer" 0.0205973223480947 0 0.00715768377353089 0.010958904109589 0.0454235748353395 0 0.010078613182826 0.0277623542476402 0.0219346347883308 0.0430848772081 0.0132890365448505 0 0.0520020800832033 0.0152404175874419 0.0120084058841189 0 0.101626016260163 0 0 0 0 0 0.0886524822695035 0 0 0 0 0 0.0163185378590078 0.0169061707523246 0 0 0 0 0 0
"deutschen" 0 0 0.00715768377353089 0 0 0 0 0 0.00731154492944359 0 0 0 0 0 0 0 0 0 0 0.660501981505945 0 0 0.709219858156028 0 0.13986013986014 0 0 0.116171003717472 0 0 0 0.0229463056447912 0 0 0 0
"drang" 0.082389289392379 0.0148060408646728 0 0.0328767123287671 0 0.0150127608467197 0 0 0 0 0 0 0 0 0 0 0.254065040650407 0 0 0 0 0 0 0 0 0.0925069380203515 0.0571755288736421 0.0929368029739777 0 0.0338123415046492 0 0.0229463056447912 0 0 0 0
"ekel" 0.0617919670442842 0.0148060408646728 0 0 0 0.0450382825401591 0 0 0.00731154492944359 0 0 0 0 0 0.0120084058841189 0 0 0 0.0519210799584631 0 0 0 0 0 0 0 0 0.0464684014869888 0.0815926892950392 0.0169061707523246 0.055005500550055 0.0688389169343736 0 0 0 0
"erfüllung" 0.0411946446961895 0 0 0 0 0.0600510433868788 0.010078613182826 0 0.0146230898588872 0 0.0132890365448505 0 0 0.0152404175874419 0.00600420294205944 0.027972027972028 0.0508130081300813 0 0 0 0 0 0 0 0.0699300699300699 0 0 0 0.0326370757180157 0.0169061707523246 0 0 0.062992125984252 0 0 0.0134553283100108
"europa" 0 0 0.00715768377353089 0 0 0 0 0 0.00731154492944359 0 0 0 0 0 0.0960672470729511 0 0 0.163398692810458 0 0 1.42857142857143 0 0 0 0 0 0 0 0 0.0338123415046492 0 0 0 0 0.0168067226890756 0
"felder" 0 0.0148060408646728 0.0214730513205927 0.0438356164383562 0 0.0450382825401591 0 0.0277623542476402 0 0 0.00664451827242525 0 0 0.00762020879372095 0.0120084058841189 0 0 0 0 0 0 0 0 0 0 0 0 0.0232342007434944 0.0163185378590078 0 0 0 0 0 0.0504201680672269 0.0269106566200215
"fetzen" 0.0205973223480947 0.0148060408646728 0.00715768377353089 0 0 0 0.010078613182826 0 0 0 0.0132890365448505 0 0 0.0152404175874419 0.0420294205944161 0.027972027972028 0 0 0.0519210799584631 0 0 0 0 0 0 0 0 0.0464684014869888 0 0.0169061707523246 0 0.0229463056447912 0.031496062992126 0 0.0168067226890756 0
"finstern" 0 0.0296120817293456 0.0357884188676544 0.010958904109589 0 0.0600510433868788 0.010078613182826 0 0.036557724647218 0 0.00664451827242525 0 0 0 0 0 0.0508130081300813 0 0 0 0 0 0 0 0 0 0 0.0232342007434944 0 0 0 0 0 0 0 0.0269106566200215
"geh" 0 0.0296120817293456 0.0286307350941235 0.0219178082191781 0.0454235748353395 0.0150127608467197 0.0201572263656521 0 0 0 0.00664451827242525 0 0 0.0228606263811628 0.0120084058841189 0 0 0 0 0 0 0 0 0 0 0 0 0.0697026022304833 0 0 0 0 0 0 0 0.0134553283100108
"gelehrten" 0 0 0.100207572829432 0 0.0227117874176698 0.0450382825401591 0 0 0 0 0 0 0 0 0 0 0.203252032520325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031496062992126 0 0 0
"gerbersauer" 0 0 0 0 0.0227117874176698 0 0.0705502922797823 0 0.109673173941654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gewitter" 0 0.0148060408646728 0.0286307350941235 0.0657534246575342 0 0.0150127608467197 0 0.138811771238201 0.0146230898588872 0.0430848772081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0338123415046492 0.055005500550055 0 0 0 0 0
"gleichgültigkeit" 0.0205973223480947 0 0 0 0 0 0 0.0277623542476402 0 0.0430848772081 0.0132890365448505 0 0.0520020800832033 0.0304808351748838 0 0.027972027972028 0.101626016260163 0.163398692810458 0.0519210799584631 0 0 0 0 0 0 0 0 0 0.0489556135770235 0.0169061707523246 0 0.0917852225791648 0 0 0 0
"glocke" 0 0.0296120817293456 0.0214730513205927 0 0.0227117874176698 0 0 0 0.036557724647218 0 0.0132890365448505 0 0 0.0152404175874419 0.0180126088261783 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0163185378590078 0 0.11001100110011 0 0 0 0 0.0269106566200215
"gürtel" 0 0 0.0143153675470618 0.0219178082191781 0 0 0 0 0 0 0.0132890365448505 0 0 0.0152404175874419 0.0240168117682378 0 0 0 0.103842159916926 0 0 0 0 0 0 0 0.114351057747284 0.0464684014869888 0.0163185378590078 0.0169061707523246 0 0 0 0 0.0504201680672269 0
"haaren" 0.0205973223480947 0.0444181225940184 0.0143153675470618 0 0 0.0750638042335986 0.010078613182826 0.0277623542476402 0.00731154492944359 0.0430848772081 0.00664451827242525 0 0 0 0.0120084058841189 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0 0 0.0269106566200215
"hansen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.527765029830197 0 0 0 0
"himmels" 0 0 0.0143153675470618 0.0328767123287671 0 0.0300255216934394 0.010078613182826 0.0277623542476402 0 0.1292546316243 0.00664451827242525 0 0.0520020800832033 0.00762020879372095 0.0120084058841189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.084530853761623 0 0.0229463056447912 0 0 0 0
"hunden" 0 0 0.0143153675470618 0 0 0.0150127608467197 0 0 0 0 0 0 0 0 0.0180126088261783 0 0.76219512195122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0229463056447912 0.031496062992126 0 0 0
"kiste" 0 0 0.0214730513205927 0.0438356164383562 0.0454235748353395 0 0.010078613182826 0.138811771238201 0.00731154492944359 0 0.00664451827242525 0 0 0.00762020879372095 0.0120084058841189 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0229463056447912 0 0 0.0168067226890756 0
"knechte" 0 0 0.0286307350941235 0.010958904109589 0 0 0 0 0.0146230898588872 0 0.0730897009966777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0232342007434944 0 0 0 0 0 0.196850393700787 0.0168067226890756 0.0269106566200215
"kranke" 0 0.0296120817293456 0 0.0328767123287671 0.0454235748353395 0.0150127608467197 0.010078613182826 0 0.0511808145061051 0 0 0 0 0.0381010439686047 0 0 0 0 0 0 0 0 0 0 0 0 0.0571755288736421 0 0 0.0169061707523246 0 0 0 0 0 0
"laub" 0 0.0444181225940184 0.0286307350941235 0.0328767123287671 0.0227117874176698 0.0300255216934394 0.010078613182826 0 0.00731154492944359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0464684014869888 0.0326370757180157 0 0 0 0 0 0.0336134453781513 0.0269106566200215
"laufen" 0.0617919670442842 0 0.0143153675470618 0.010958904109589 0 0 0.010078613182826 0 0 0 0 0 0.0520020800832033 0.0228606263811628 0.0180126088261783 0.0839160839160839 0.0508130081300813 0 0 0 0 0 0 0 0 0 0 0 0 0 0.055005500550055 0 0 0 0.0168067226890756 0.0403659849300323
"lotte" 0 0 0 0 0 0 0 0.610771793448084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.055005500550055 0 0 0 0 0
"männlein" 0 0.222090612970092 0.0143153675470618 0 0 0.0300255216934394 0.0302358395484781 0 0.00731154492944359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"meeren" 0 0 0.150311359244149 0 0 0 0.010078613182826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0232342007434944 0 0 0 0 0 0 0 0
"melodie" 0 0 0 0.0328767123287671 0.0454235748353395 0.0450382825401591 0 0 0 0.0861697544161999 0 0 0 0 0.00600420294205944 0 0.254065040650407 0 0 0.132100396301189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0168067226890756 0.0672766415500538
"miß" 0 0.340538939887474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
